"","X.2","X.1","X","Depth","Location","Status","Site","Sample","PeriodLength","mean.relief","sd.relief","rock","macroalgae","hard.corals","sand","reef","Metric","response"
"995",995,995,995,0.8,"Tiahura","No-take","TiIL4","TiIL4.4",2.6788,1.54676258992806,1.05103828294384,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755,"Abundance.TargetLoc.1.small",0
"996",996,996,996,0.8,"Tiahura","No-take","TiIL4","TiIL4.4",2.6788,1.54676258992806,1.05103828294384,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755,"Abundance.TargetLoc.2.small",22
"997",997,997,997,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.TargetLoc.0.large",12
"998",998,998,998,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.TargetLoc.1.large",5
"999",999,999,999,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.TargetLoc.2.large",64
"1000",1000,1000,1000,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.TargetLoc.0.small",0
"1001",1001,1001,1001,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.TargetLoc.1.small",0
"1002",1002,1002,1002,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.TargetLoc.2.small",11
"1003",1003,1003,1003,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.TargetLoc.0.large",18
"1004",1004,1004,1004,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.TargetLoc.1.large",5
"1005",1005,1005,1005,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.TargetLoc.2.large",71
"1006",1006,1006,1006,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.TargetLoc.0.small",0
"1007",1007,1007,1007,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.TargetLoc.1.small",0
"1008",1008,1008,1008,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.TargetLoc.2.small",5
"1009",1009,1009,1009,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.TargetLoc.0.large",12
"1010",1010,1010,1010,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.TargetLoc.1.large",3
"1011",1011,1011,1011,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.TargetLoc.2.large",28
"1012",1012,1012,1012,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.TargetLoc.0.small",1
"1013",1013,1013,1013,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.TargetLoc.1.small",0
"1014",1014,1014,1014,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.TargetLoc.2.small",27
"1015",1015,1015,1015,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.TargetLoc.0.large",7
"1016",1016,1016,1016,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.TargetLoc.1.large",3
"1017",1017,1017,1017,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.TargetLoc.2.large",25
"1018",1018,1018,1018,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.TargetLoc.0.small",4
"1019",1019,1019,1019,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.TargetLoc.1.small",0
"1020",1020,1020,1020,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.TargetLoc.2.small",26
"1021",1021,1021,1021,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.TargetLoc.0.large",4
"1022",1022,1022,1022,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.TargetLoc.1.large",7
"1023",1023,1023,1023,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.TargetLoc.2.large",40
"1024",1024,1024,1024,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.TargetLoc.0.small",1
"1025",1025,1025,1025,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.TargetLoc.1.small",0
"1026",1026,1026,1026,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.TargetLoc.2.small",33
"1027",1027,1027,1027,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.TargetLoc.0.large",11
"1028",1028,1028,1028,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.TargetLoc.1.large",5
"1029",1029,1029,1029,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.TargetLoc.2.large",13
"1030",1030,1030,1030,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.TargetLoc.0.small",3
"1031",1031,1031,1031,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.TargetLoc.1.small",0
"1032",1032,1032,1032,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.TargetLoc.2.small",40
"1033",1033,1033,1033,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.TargetLoc.0.large",10
"1034",1034,1034,1034,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.TargetLoc.1.large",8
"1035",1035,1035,1035,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.TargetLoc.2.large",32
"1036",1036,1036,1036,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.TargetLoc.0.small",0
"1037",1037,1037,1037,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.TargetLoc.1.small",0
"1038",1038,1038,1038,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.TargetLoc.2.small",8
"1039",1039,1039,1039,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.TargetLoc.0.large",4
"1040",1040,1040,1040,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.TargetLoc.1.large",28
"1041",1041,1041,1041,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.TargetLoc.2.large",60
"1042",1042,1042,1042,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.TargetLoc.0.small",1
"1043",1043,1043,1043,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.TargetLoc.1.small",1
"1044",1044,1044,1044,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.TargetLoc.2.small",2
"1045",1045,1045,1045,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.TargetLoc.0.large",20
"1046",1046,1046,1046,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.TargetLoc.1.large",12
"1047",1047,1047,1047,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.TargetLoc.2.large",43
"1048",1048,1048,1048,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.TargetLoc.0.small",3
"1049",1049,1049,1049,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.TargetLoc.1.small",1
"1050",1050,1050,1050,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.TargetLoc.2.small",30
"1051",1051,1051,1051,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.TargetLoc.0.large",11
"1052",1052,1052,1052,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.TargetLoc.1.large",5
"1053",1053,1053,1053,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.TargetLoc.2.large",34
"1054",1054,1054,1054,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.TargetLoc.0.small",8
"1055",1055,1055,1055,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.TargetLoc.1.small",2
"1056",1056,1056,1056,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.TargetLoc.2.small",19
"1057",1057,1057,1057,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.TargetLoc.0.large",6
"1058",1058,1058,1058,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.TargetLoc.1.large",3
"1059",1059,1059,1059,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.TargetLoc.2.large",28
"1060",1060,1060,1060,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.TargetLoc.0.small",1
"1061",1061,1061,1061,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.TargetLoc.1.small",0
"1062",1062,1062,1062,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.TargetLoc.2.small",9
"1063",1063,1063,1063,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.TargetLoc.0.large",5
"1064",1064,1064,1064,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.TargetLoc.1.large",7
"1065",1065,1065,1065,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.TargetLoc.2.large",28
"1066",1066,1066,1066,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.TargetLoc.0.small",1
"1067",1067,1067,1067,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.TargetLoc.1.small",0
"1068",1068,1068,1068,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.TargetLoc.2.small",5
"1069",1069,1069,1069,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.TargetLoc.0.large",10
"1070",1070,1070,1070,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.TargetLoc.1.large",9
"1071",1071,1071,1071,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.TargetLoc.2.large",16
"1072",1072,1072,1072,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.TargetLoc.0.small",1
"1073",1073,1073,1073,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.TargetLoc.1.small",4
"1074",1074,1074,1074,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.TargetLoc.2.small",12
"1075",1075,1075,1075,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.TargetLoc.0.large",10
"1076",1076,1076,1076,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.TargetLoc.1.large",9
"1077",1077,1077,1077,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.TargetLoc.2.large",27
"1078",1078,1078,1078,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.TargetLoc.0.small",7
"1079",1079,1079,1079,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.TargetLoc.1.small",0
"1080",1080,1080,1080,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.TargetLoc.2.small",8
"1081",1081,1081,1081,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.1",2.2459,0.891472868217054,1.24524288593079,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326,"Abundance.TargetLoc.0.large",6
"1082",1082,1082,1082,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.1",2.2459,0.891472868217054,1.24524288593079,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326,"Abundance.TargetLoc.1.large",3
"1083",1083,1083,1083,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.1",2.2459,0.891472868217054,1.24524288593079,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326,"Abundance.TargetLoc.2.large",16
"1084",1084,1084,1084,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.1",2.2459,0.891472868217054,1.24524288593079,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326,"Abundance.TargetLoc.0.small",1
"1085",1085,1085,1085,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.1",2.2459,0.891472868217054,1.24524288593079,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326,"Abundance.TargetLoc.1.small",0
"1086",1086,1086,1086,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.1",2.2459,0.891472868217054,1.24524288593079,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326,"Abundance.TargetLoc.2.small",15
"1087",1087,1087,1087,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.2",2.1527,0.961240310077519,1.41091227566153,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.0.large",11
"1088",1088,1088,1088,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.2",2.1527,0.961240310077519,1.41091227566153,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.1.large",4
"1089",1089,1089,1089,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.2",2.1527,0.961240310077519,1.41091227566153,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.2.large",8
"1090",1090,1090,1090,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.2",2.1527,0.961240310077519,1.41091227566153,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.0.small",5
"1091",1091,1091,1091,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.2",2.1527,0.961240310077519,1.41091227566153,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.1.small",0
"1092",1092,1092,1092,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.2",2.1527,0.961240310077519,1.41091227566153,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333,"Abundance.TargetLoc.2.small",5
"1093",1093,1093,1093,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.3",2.0276,0.968253968253968,1.33827655101034,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857,"Abundance.TargetLoc.0.large",8
"1094",1094,1094,1094,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.3",2.0276,0.968253968253968,1.33827655101034,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857,"Abundance.TargetLoc.1.large",4
"1095",1095,1095,1095,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.3",2.0276,0.968253968253968,1.33827655101034,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857,"Abundance.TargetLoc.2.large",25
"1096",1096,1096,1096,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.3",2.0276,0.968253968253968,1.33827655101034,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857,"Abundance.TargetLoc.0.small",4
"1097",1097,1097,1097,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.3",2.0276,0.968253968253968,1.33827655101034,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857,"Abundance.TargetLoc.1.small",0
"1098",1098,1098,1098,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.3",2.0276,0.968253968253968,1.33827655101034,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857,"Abundance.TargetLoc.2.small",11
"1099",1099,1099,1099,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.4",1.9244,0.926229508196721,1.24095426349271,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393,"Abundance.TargetLoc.0.large",12
"1100",1100,1100,1100,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.4",1.9244,0.926229508196721,1.24095426349271,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393,"Abundance.TargetLoc.1.large",4
"1101",1101,1101,1101,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.4",1.9244,0.926229508196721,1.24095426349271,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393,"Abundance.TargetLoc.2.large",14
"1102",1102,1102,1102,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.4",1.9244,0.926229508196721,1.24095426349271,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393,"Abundance.TargetLoc.0.small",5
"1103",1103,1103,1103,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.4",1.9244,0.926229508196721,1.24095426349271,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393,"Abundance.TargetLoc.1.small",0
"1104",1104,1104,1104,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.4",1.9244,0.926229508196721,1.24095426349271,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393,"Abundance.TargetLoc.2.small",2
"1105",1105,1105,1105,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.5",2.2973,1.08064516129032,1.25973783692532,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742,"Abundance.TargetLoc.0.large",10
"1106",1106,1106,1106,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.5",2.2973,1.08064516129032,1.25973783692532,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742,"Abundance.TargetLoc.1.large",9
"1107",1107,1107,1107,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.5",2.2973,1.08064516129032,1.25973783692532,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742,"Abundance.TargetLoc.2.large",13
"1108",1108,1108,1108,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.5",2.2973,1.08064516129032,1.25973783692532,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742,"Abundance.TargetLoc.0.small",7
"1109",1109,1109,1109,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.5",2.2973,1.08064516129032,1.25973783692532,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742,"Abundance.TargetLoc.1.small",1
"1110",1110,1110,1110,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.5",2.2973,1.08064516129032,1.25973783692532,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742,"Abundance.TargetLoc.2.small",0
"1111",1111,1111,1111,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.6",2.5136,0.619047619047619,1.15832391226042,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873,"Abundance.TargetLoc.0.large",12
