FAMILY	GENUS	SPECIES	CAAB CODE
Gonostomatidae	Cyclothone	parapallida	37106026
Gonostomatidae	Cyclothone	pseudopallida	37106019
Gonostomatidae	Diplophos	australis	37106802
Gonostomatidae	Diplophos	rebainsi	37106010
Gonostomatidae	Diplophos	taenia	37106008
Gonostomatidae	Gonostoma	atlanticum	37106003
Gonostomatidae	Margrethia	obtusirostra	37106021
Gonostomatidae	Margrethia	valentinae	37106803
Gonostomatidae	Sigmops	bathyphilus	37106020
Gonostomatidae	Sigmops	elongatus	37106004
Grammicolepididae	Grammicolepis	brachiusculus	37265001
Grammicolepididae	Xenolepidichthys	dalgleishi	37265003
Grammistidae	Aulacocephalus	temminckii	37312003
Grammistidae	Belonoperca	chabanaudi	37312005
Grammistidae	Diploprion	bifasciatum	37312002
Grammistidae	Grammistes	sexlineatus	37312006
Grammistidae	Grammistops	ocellatus	37312007
Gymnuridae	Gymnura	australis	37037001
Haemulidae	Diagramma	melanacrum	37350024
Haemulidae	Diagramma	pictum	37350003
Haemulidae	Hapalogenys	dampieriensis	37350027
Haemulidae	Plectorhinchus	albovittatus	37350021
Haemulidae	Plectorhinchus	caeruleonothus	37350028
Haemulidae	Plectorhinchus	chaetodonoides	37350014
Haemulidae	Plectorhinchus	chrysotaenia	37350017
Haemulidae	Plectorhinchus	flavomaculatus	37350007
Haemulidae	Plectorhinchus	gibbosus	37350012
Haemulidae	Plectorhinchus	lessonii	37350020
Haemulidae	Plectorhinchus	lineatus	37350022
Haemulidae	Plectorhinchus	multivittatus	37350018
Haemulidae	Plectorhinchus	picus	37350023
Haemulidae	Plectorhinchus	polytaenia	37350005
Haemulidae	Plectorhinchus	unicolor	37350013
Haemulidae	Plectorhinchus	vittatus	37350015
Haemulidae	Pomadasys	argenteus	37350009
Haemulidae	Pomadasys	argyreus	37350026
Haemulidae	Pomadasys	auritus	37350019
Haemulidae	Pomadasys	kaakan	37350011
Haemulidae	Pomadasys	maculatus	37350002
Haemulidae	Pomadasys	trifasciatus	37350008
Halosauridae	Aldrovandia	affinis	37081004
Halosauridae	Aldrovandia	phalacra	37081005
Halosauridae	Halosauropsis	macrochir	37081003
Halosauridae	Halosaurus	ovenii	37081006
Halosauridae	Halosaurus	pectoralis	37081002
Harpadontidae	Harpadon	nehereus	37119750
Harpadontidae	Harpadon	translucens	37119001
Hemigaleidae	Hemigaleus	australiensis	37018020
Hemigaleidae	Hemipristis	elongata	37018011
Hemiramphidae	Arrhamphus	sclerolepis	37234006
Hemiramphidae	Euleptorhamphus	viridis	37234015
Hemiramphidae	Hemiramphus	far	37234007
Hemiramphidae	Hemiramphus	robustus	37234013
Hemiramphidae	Hyporhamphus	affinis	37234016
Hemiramphidae	Hyporhamphus	australis	37234014
Hemiramphidae	Hyporhamphus	dussumieri	37234008
Hemiramphidae	Hyporhamphus	melanochir	37234001
Hemiramphidae	Hyporhamphus	neglectissimus	37234017
Hemiramphidae	Hyporhamphus	quoyi	37234009
Hemiramphidae	Hyporhamphus	regularis	37234012
Hemiramphidae	Rhynchorhamphus	georgii	37234019
Hemiramphidae	Zenarchopterus	buffonis	37234010
Hemiramphidae	Zenarchopterus	caudovittatus	37234020
Hemiramphidae	Zenarchopterus	dispar	37234011
Hemiramphidae	Zenarchopterus	gilli	37234021
Hemiramphidae	Zenarchopterus	novaeguineae	37234023
Hemiramphidae	Zenarchopterus	rasori	37234022
Hemiscylliidae	Chiloscyllium	punctatum	37013008
Hemiscylliidae	Hemiscyllium	hallstromi	37013024
Hemiscylliidae	Hemiscyllium	ocellatum	37013014
Hemiscylliidae	Hemiscyllium	trispeculare	37013015
Heterodontidae	Heterodontus	galeatus	37007003
Heterodontidae	Heterodontus	portusjacksoni	37007001
Heterodontidae	Heterodontus	zebra	37007002
Hexanchidae	Heptranchias	perlo	37005001
Hexanchidae	Hexanchus	griseus	37005005
Hexanchidae	Hexanchus	nakamurai	37005004
Hexanchidae	Notorynchus	cepedianus	37005002
Hexatrygonidae	Hexatrygon	bickelli	37037002
Himantolophidae	Himantolophus	albinares	37215002
Himantolophidae	Himantolophus	appelii	37215001
Himantolophidae	Himantolophus	mauli	37215003
Himantolophidae	Himantolophus	stewarti	37215004
Holocentridae	Myripristis	adusta	37261008
Holocentridae	Myripristis	berndti	37261006
Holocentridae	Myripristis	botche	37261004
Holocentridae	Myripristis	chryseres	37261009
Holocentridae	Myripristis	hexagona	37261010
Holocentridae	Myripristis	kuntee	37261011
Holocentridae	Myripristis	murdjan	37261002
Holocentridae	Myripristis	pralinia	37261013
Holocentridae	Myripristis	violacea	37261014
Holocentridae	Myripristis	vittata	37261015
Holocentridae	Neoniphon	argenteus	37261016
Holocentridae	Neoniphon	aurolineatus	37261017
Holocentridae	Neoniphon	opercularis	37261018
Holocentridae	Neoniphon	sammara	37261019
Holocentridae	Ostichthys	acanthorhinus	37261035
Holocentridae	Ostichthys	japonicus	37261003
Holocentridae	Ostichthys	kaianus	37261005
Holocentridae	Plectrypops	lima	37261020
Holocentridae	Pristilepis	oligolepis	37261021
Holocentridae	Sargocentron	caudimaculatum	37261022
Holocentridae	Sargocentron	cornutum	37261033
Holocentridae	Sargocentron	diadema	37261023
Holocentridae	Sargocentron	iota	37261036
Holocentridae	Sargocentron	ittodai	37261024
Holocentridae	Sargocentron	lepros	37261025
Holocentridae	Sargocentron	melanospilos	37261026
Holocentridae	Sargocentron	microstoma	37261027
Holocentridae	Sargocentron	praslin	37261034
Holocentridae	Sargocentron	punctatissimum	37261028
Holocentridae	Sargocentron	rubrum	37261001
Holocentridae	Sargocentron	spiniferum	37261029
Holocentridae	Sargocentron	tiere	37261030
Holocentridae	Sargocentron	tiereoides	37261031
Holocentridae	Sargocentron	violaceum	37261032
Hoplichthyidae	Hoplichthys	citrinus	37297002
Hoplichthyidae	Hoplichthys	filamentosus	37297005
Hoplichthyidae	Hoplichthys	haswelli	37297001
Hoplichthyidae	Hoplichthys	imamurai	37297003
Hoplichthyidae	Hoplichthys	mcgroutheri	37297008
Hoplichthyidae	Hoplichthys	ogilbyi	37297006
Hoplichthyidae	Hoplichthys	regani	37297007
Howellidae	Howella	brodiei	37327037
Howellidae	Howella	sherborni	37327036
Hydrophiidae	Acalyptophis	peronii	39125001
Hydrophiidae	Aipysurus	apraefrontalis	39125002
Hydrophiidae	Aipysurus	duboisii	39125003
Hydrophiidae	Aipysurus	eydouxii	39125004
Hydrophiidae	Aipysurus	foliosquama	39125005
Hydrophiidae	Aipysurus	fuscus	39125006
Hydrophiidae	Aipysurus	laevis	39125007
Hydrophiidae	Aipysurus	pooleorum	39125034
Hydrophiidae	Aipysurus	tenuis	39125008
Hydrophiidae	Astrotia	stokesii	39125009
Hydrophiidae	Disteira	kingii	39125010
Hydrophiidae	Disteira	major	39125011
Hydrophiidae	Emydocephalus	annulatus	39125012
Hydrophiidae	Enhydrina	schistosa	39125013
Hydrophiidae	Ephalophis	greyi	39125014
Hydrophiidae	Hydrelaps	darwiniensis	39125015
Hydrophiidae	Hydrophis	atriceps	39125016
Hydrophiidae	Hydrophis	belcheri	39125017
Hydrophiidae	Hydrophis	caerulescens	39125018
Hydrophiidae	Hydrophis	coggeri	39125019
Hydrophiidae	Hydrophis	czeblukovi	39125020
Hydrophiidae	Hydrophis	donaldi	39125035
Hydrophiidae	Hydrophis	elegans	39125021
Hydrophiidae	Hydrophis	geometricus	39125022
Hydrophiidae	Hydrophis	gracilis	39125023
Hydrophiidae	Hydrophis	inornatus	39125024
Hydrophiidae	Hydrophis	mcdowelli	39125025
Hydrophiidae	Hydrophis	melanocephalus	39125026
Hydrophiidae	Hydrophis	melanosoma	39125027
Hydrophiidae	Hydrophis	ornatus	39125028
Hydrophiidae	Hydrophis	pacificus	39125029
Hydrophiidae	Hydrophis	vorisi	39125030
Hydrophiidae	Lapemis	hardwickii	39125031
Hydrophiidae	Parahydrophis	mertoni	39125032
Hydrophiidae	Pelamis	platurus	39125033
Hypnidae	Hypnos	monopterygius	37028001
Idiacanthidae	Idiacanthus	atlanticus	37113002
Idiacanthidae	Idiacanthus	fasciola	37113001
Ipnopidae	Bathypterois	andriashevi	37123009
Ipnopidae	Bathypterois	grallator	37123007
Ipnopidae	Bathypterois	guentheri	37123005
Ipnopidae	Bathypterois	longifilis	37123002
Ipnopidae	Bathypterois	longipes	37123003
Ipnopidae	Bathypterois	ventralis	37123006
Ipnopidae	Bathytyphlops	marionae	37123008
Ipnopidae	Ipnops	agassizii	37123004
Istiophoridae	Istiompax	indica	37444006
Istiophoridae	Istiophorus	albicans	37444750
Istiophoridae	Istiophorus	platypterus	37444005
Istiophoridae	Kajikia	audax	37444002
Istiophoridae	Makaira	nigricans	37444003
Istiophoridae	Tetrapturus	albidus	37444751
Istiophoridae	Tetrapturus	angustirostris	37444007
Istiophoridae	Tetrapturus	pfluegeri	37444752
Kraemeriidae	Kraemeria	merensis	37432001
Kuhliidae	Edelia	vittata	37323002
Kuhliidae	Kuhlia	marginata	37323010
Kuhliidae	Kuhlia	mugil	37323005
Kuhliidae	Kuhlia	munda	37323003
Kuhliidae	Kuhlia	rupestris	37323004
Kuhliidae	Nannatherina	balstoni	37323006
Kuhliidae	Nannoperca	australis	37323001
Kuhliidae	Nannoperca	obscura	37323007
Kuhliidae	Nannoperca	oxleyana	37323008
Kuhliidae	Nannoperca	variegata	37323009
Kurtidae	Kurtus	gulliveri	37436001
Kyphosidae	Girella	cyanea	37361016
Kyphosidae	Girella	elevata	37361006
Kyphosidae	Girella	tephraeops	37361017
Kyphosidae	Girella	tricuspidata	37361007
Kyphosidae	Girella	zebra	37361008
Kyphosidae	Kyphosus	bigibbus	37361021
Kyphosidae	Kyphosus	cinerascens	37361022
Kyphosidae	Kyphosus	cornelii	37361012
Kyphosidae	Kyphosus	gladius	37361025
Kyphosidae	Kyphosus	sectatrix	37361023
Kyphosidae	Kyphosus	sydneyanus	37361001
Kyphosidae	Kyphosus	vaigiensis	37361014
Labracoglossidae	Bathystethus	cultratus	37332001
Labracoglossidae	Labracoglossa	nitida	37332002
Labridae	Achoerodus	gouldii	37384002
Labridae	Achoerodus	viridis	37384043
Labridae	Anampses	caeruleopunctatus	37384045
Labridae	Anampses	elegans	37384046
Labridae	Anampses	femininus	37384047
Labridae	Anampses	geographicus	37384048
Labridae	Anampses	lennardi	37384016
Labridae	Anampses	melanurus	37384180
Labridae	Anampses	meleagrides	37384049
Labridae	Anampses	neoguinaicus	37384050
Labridae	Anampses	twistii	37384051
Labridae	Austrolabrus	maculatus	37384025
Labridae	Bodianus	anthioides	37384052
Labridae	Bodianus	axillaris	37384053
Labridae	Bodianus	bilunulatus	37384054
Labridae	Bodianus	bimaculatus	37384055
Labridae	Bodianus	cylindriatus	37384198
Labridae	Bodianus	diana	37384056
Labridae	Bodianus	dictynna	37384199
Labridae	Bodianus	flavifrons	37384062
Labridae	Bodianus	flavipinnis	37384035
Labridae	Bodianus	frenchii	37384057
Labridae	Bodianus	izuensis	37384058
Labridae	Bodianus	loxozonus	37384059
Labridae	Bodianus	mesothorax	37384060
Labridae	Bodianus	opercularis	37384214
Labridae	Bodianus	paraleucosticticus	37384212
Labridae	Bodianus	perditio	37384007
Labridae	Bodianus	rubrisos	37384200
Labridae	Bodianus	solatus	37384201
Labridae	Bodianus	unimaculatus	37384061
Labridae	Bodianus	vulpinus	37384001
Labridae	Cheilinus	chlorourus	37384064
Labridae	Cheilinus	fasciatus	37384066
Labridae	Cheilinus	oxycephalus	37384067
Labridae	Cheilinus	trilobatus	37384044
Labridae	Cheilinus	undulatus	37384038
Labridae	Cheilio	inermis	37384070
Labridae	Choerodon	anchorago	37384071
Labridae	Choerodon	cauteroma	37384005
Labridae	Choerodon	cephalotes	37384004
Labridae	Choerodon	cyanodus	37384072
Labridae	Choerodon	fasciatus	37384073
Labridae	Choerodon	frenatus	37384074
Labridae	Choerodon	gomoni	37384203
Labridae	Choerodon	graphicus	37384075
Labridae	Choerodon	jordani	37384077
Labridae	Choerodon	monostigma	37384008
Labridae	Choerodon	robustus	37384217
